order_id,timestamp,user_id,domain,item_id,correct,p_correct_sim,L1,L2,L3,tier,question_text,L2_tier
1897,2026-01-13T21:41:01.882832+00:00,u048,基本的なファイル管理,3,0,0.2499201572969212,Linuxファイル操作,基本的なファイル管理,pwd,1,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください,基本的なファイル管理:t1
1898,2026-01-13T21:41:26.882832+00:00,u048,所有者とパーミッション,20,1,0.31933700243781377,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1899,2026-01-13T21:41:59.882832+00:00,u048,所有者とパーミッション,22,0,0.468587250554036,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
1900,2026-01-13T21:42:27.882832+00:00,u048,所有者とパーミッション,19,0,0.15640858516716027,Linuxファイル操作,所有者とパーミッション,chmod,1,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？,所有者とパーミッション:t1
1901,2026-01-13T21:43:00.882832+00:00,u048,所有者とパーミッション,22,1,0.468587250554036,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
1902,2026-01-13T21:43:23.882832+00:00,u048,基本的なファイル管理,2,1,0.666277655462974,Linuxファイル操作,基本的なファイル管理,ls,1,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？,基本的なファイル管理:t1
1903,2026-01-13T21:43:59.882832+00:00,u048,所有者とパーミッション,21,1,0.349353111879725,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
1904,2026-01-13T21:44:30.882832+00:00,u048,所有者とパーミッション,23,1,0.11616204407006105,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1905,2026-01-13T21:44:58.882832+00:00,u048,基本的なファイル管理,11,0,0.22653430280068013,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
1906,2026-01-13T21:45:24.882832+00:00,u048,所有者とパーミッション,22,1,0.468587250554036,Linuxファイル操作,所有者とパーミッション,chgrp,1,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください,所有者とパーミッション:t1
1907,2026-01-13T21:45:58.882832+00:00,u048,基本的なファイル管理,4,0,0.21599643199746743,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
1908,2026-01-13T21:46:26.882832+00:00,u048,所有者とパーミッション,29,1,0.22802817400050632,Linuxファイル操作,所有者とパーミッション,パーミッション表記,2,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください,所有者とパーミッション:t2
1909,2026-01-13T21:46:59.882832+00:00,u048,所有者とパーミッション,20,0,0.31933700243781377,Linuxファイル操作,所有者とパーミッション,chmod,2,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください,所有者とパーミッション:t2
1910,2026-01-13T21:47:26.882832+00:00,u048,所有者とパーミッション,30,0,0.22485972416052452,Linuxファイル操作,所有者とパーミッション,ls,2,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください,所有者とパーミッション:t2
1911,2026-01-13T21:47:53.882832+00:00,u048,所有者とパーミッション,23,0,0.11616204407006105,Linuxファイル操作,所有者とパーミッション,chmod再帰,2,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？,所有者とパーミッション:t2
1912,2026-01-13T21:48:27.882832+00:00,u048,所有者とパーミッション,25,0,0.40650840925431087,Linuxファイル操作,所有者とパーミッション,umask,3,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください,所有者とパーミッション:t3
1913,2026-01-13T21:48:56.882832+00:00,u048,所有者とパーミッション,29,0,0.22802817400050632,Linuxファイル操作,所有者とパーミッション,パーミッション表記,2,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください,所有者とパーミッション:t2
1914,2026-01-13T21:49:23.882832+00:00,u048,基本的なファイル管理,5,1,0.8323602799401572,Linuxファイル操作,基本的なファイル管理,mkdir,1,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t1
1915,2026-01-13T21:50:00.882832+00:00,u048,基本的なファイル管理,4,0,0.21599643199746743,Linuxファイル操作,基本的なファイル管理,cd,1,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？,基本的なファイル管理:t1
1916,2026-01-13T21:50:30.882832+00:00,u048,基本的なファイル管理,15,0,0.30659293304344576,Linuxファイル操作,基本的なファイル管理,tar,2,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください,基本的なファイル管理:t2
1917,2026-01-13T21:50:53.882832+00:00,u048,基本的なファイル管理,11,0,0.22653430280068013,Linuxファイル操作,基本的なファイル管理,ワイルドカード,1,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？,基本的なファイル管理:t1
1918,2026-01-13T21:51:25.882832+00:00,u048,基本的なファイル管理,6,1,0.7218370927795563,Linuxファイル操作,基本的なファイル管理,rm,2,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1919,2026-01-13T21:51:58.882832+00:00,u048,所有者とパーミッション,21,0,0.349353111879725,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
1920,2026-01-13T21:52:25.882832+00:00,u048,基本的なファイル管理,12,1,0.24482998075919232,Linuxファイル操作,基本的なファイル管理,ブレース展開,2,echo {A、B、C}.txt の出力として最も適切なものはどれですか？,基本的なファイル管理:t2
1921,2026-01-13T21:53:00.882832+00:00,u049,基本的なファイル管理,1,1,0.8418766774134545,Linuxファイル操作,基本的なファイル管理,ls,1,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？,基本的なファイル管理:t1
1922,2026-01-13T21:53:29.882832+00:00,u049,所有者とパーミッション,21,1,0.3965714598631583,Linuxファイル操作,所有者とパーミッション,chown,1,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？,所有者とパーミッション:t1
1923,2026-01-13T21:53:59.882832+00:00,u049,基本的なファイル管理,16,1,0.9446044933357478,Linuxファイル操作,基本的なファイル管理,dd,2,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？,基本的なファイル管理:t2
1924,2026-01-13T21:54:29.882832+00:00,u049,基本的なファイル管理,7,1,0.8640255059734535,Linuxファイル操作,基本的なファイル管理,rm,2,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？,基本的なファイル管理:t2
1925,2026-01-13T21:54:55.882832+00:00,u049,所有者とパーミッション,24,0,0.3893359789014914,Linuxファイル操作,所有者とパーミッション,umask,2,umask 022 の意味として最も適切な説明はどれですか？,所有者とパーミッション:t2
